N = 6
q = 11
Calculated probability:
0.812842459277
Probability based on random polynomials
0.81158
####################################################
##################################################
N = 2
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99998
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.60912		3481		0.99170		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 31
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.41327		4		0.74561		8		0.93749
3		0.66666		9		0.88888		27		0.98765
5		0.73825		25		0.95938		125		0.99839
7		0.85714		49		0.97959		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.97964		3721		0.99170		226981		0.99999
67		0.98504		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 37
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.49999		4		0.74999		8		0.93749
3		0.66666		9		0.88888		27		0.98765
5		0.8		25		0.96		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90908		121		0.99172		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96773		961		0.99893		29791		0.99995
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99998
47		0.97861		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 41
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.49999		4		0.74999		8		0.93749
3		0.66615		9		0.88753		27		0.98464
5		0.8		25		0.96		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 43
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.49990		4		0.74972		8		0.93749
3		0.66666		9		0.88888		27		0.98765
5		0.8		25		0.96		125		0.9984
7		0.85709		49		0.97947		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 47
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.49999		4		0.75		8		0.9375
3		0.66666		9		0.88888		27		0.98765
5		0.8		25		0.96		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 53
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.5		4		0.75		8		0.9375
3		0.66666		9		0.88888		27		0.98765
5		0.8		25		0.96		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95647		529		0.99801		12167		0.99981
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 59
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.5		4		0.75		8		0.9375
3		0.66666		9		0.88888		27		0.98765
5		0.8		25		0.96		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 61
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.5		4		0.75		8		0.9375
3		0.66659		9		0.88870		27		0.98765
5		0.8		25		0.96		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90815		121		0.98970		1331		0.99584
13		0.91471		169		0.99407		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97853		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 67
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.5		4		0.75		8		0.9375
3		0.66666		9		0.88888		27		0.98765
5		0.8		25		0.96		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96464		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97255		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 71
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.49999		4		0.75		8		0.9375
3		0.66666		9		0.88888		27		0.98765
5		0.79642		25		0.95999		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 120
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.30899		4		0.28642		8		0.37981
3		0.28261		9		0.31949		27		0.60841
5		0.27231		25		0.37541		125		0.96229
7		0.32612		49		0.59758		343		0.95123
11		0.24425		121		0.36940		1331		0.99183
13		0.36899		169		0.86578		2197		0.99580
17		0.59868		289		0.91964		4913		0.99856
19		0.61722		361		0.71686		6859		0.99907
23		0.89601		529		0.95544		12167		0.99957
29		0.81109		841		0.86695		24389		0.99983
31		0.35681		961		0.88255		29791		0.99987
37		0.71663		1369		0.98259		50653		0.99993
41		0.36367		1681		0.93108		68921		0.99995
43		0.86410		1849		0.98708		79507		0.99996
47		0.95313		2209		0.98918		103823		0.99997
53		0.92334		2809		0.99148		148877		0.99998
59		0.95014		3481		0.96610		205379		0.99999
61		0.36794		3721		0.96826		226981		0.99999
67		0.91189		4489		0.99466		300763		0.99999
71		0.85833		5041		0.97647		357911		0.99999
##################################################
N = 360
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.30401		4		0.27727		8		0.37888
3		0.28261		9		0.31949		27		0.60841
5		0.27217		25		0.37502		125		0.96229
7		0.32232		49		0.59750		343		0.95123
11		0.24425		121		0.36939		1331		0.99183
13		0.36765		169		0.86578		2197		0.99580
17		0.55058		289		0.77779		4913		0.99569
19		0.23514		361		0.36838		6859		0.99724
23		0.89601		529		0.95544		12167		0.99957
29		0.81109		841		0.86695		24389		0.99983
31		0.35657		961		0.88255		29791		0.99987
37		0.36804		1369		0.94867		50653		0.99980
41		0.36367		1681		0.93108		68921		0.99995
43		0.86406		1849		0.98708		79507		0.99996
47		0.95313		2209		0.98918		103823		0.99997
53		0.91547		2809		0.97467		148877		0.99995
59		0.95014		3481		0.96610		205379		0.99999
61		0.36788		3721		0.96826		226981		0.99999
67		0.91187		4489		0.99466		300763		0.99999
71		0.83814		5041		0.93106		357911		0.99998
##################################################
N = 367
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.5		4		0.75		8		0.9375
3		0.66666		9		0.88888		27		0.98765
5		0.8		25		0.96		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
##################################################
N = 720
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.30401		4		0.27727		8		0.37888
3		0.24960		9		0.24920		27		0.37016
5		0.26957		25		0.36789		125		0.92601
7		0.24914		49		0.35701		343		0.90485
11		0.24375		121		0.36787		1331		0.98374
13		0.36727		169		0.86396		2197		0.99163
17		0.30314		289		0.60496		4913		0.99141
19		0.23498		361		0.36788		6859		0.99449
23		0.87582		529		0.91286		12167		0.99914
29		0.81105		841		0.86687		24389		0.99966
31		0.33498		961		0.77890		29791		0.99974
37		0.36802		1369		0.94858		50653		0.99961
41		0.35091		1681		0.86691		68921		0.99991
43		0.86405		1849		0.98706		79507		0.99992
47		0.94796		2209		0.97848		103823		0.99995
53		0.91546		2809		0.97464		148877		0.99990
59		0.95014		3481		0.96610		205379		0.99998
61		0.36787		3721		0.96825		226981		0.99998
67		0.91187		4489		0.99466		300763		0.99998
71		0.80874		5041		0.86689		357911		0.99997
##################################################
N = 727
Prime 		Probability 	Prime^2 	Probability 	Prime^3 	Probability
2		0.5		4		0.75		8		0.9375
3		0.66666		9		0.88888		27		0.98765
5		0.8		25		0.96		125		0.9984
7		0.85714		49		0.97959		343		0.99958
11		0.90909		121		0.99173		1331		0.99993
13		0.92307		169		0.99408		2197		0.99996
17		0.94117		289		0.99653		4913		0.99998
19		0.94736		361		0.99722		6859		0.99999
23		0.95652		529		0.99810		12167		0.99999
29		0.96551		841		0.99881		24389		0.99999
31		0.96774		961		0.99895		29791		0.99999
37		0.97297		1369		0.99926		50653		0.99999
41		0.97560		1681		0.99940		68921		0.99999
43		0.97674		1849		0.99945		79507		0.99999
47		0.97872		2209		0.99954		103823		0.99999
53		0.98113		2809		0.99964		148877		0.99999
59		0.98305		3481		0.99971		205379		0.99999
61		0.98360		3721		0.99973		226981		0.99999
67		0.98507		4489		0.99977		300763		0.99999
71		0.98591		5041		0.99980		357911		0.99999
